arrival_time,job_size
2431639,12
2431684,7
2431693,35
2431704,8
2431758,12
2431790,10
2431794,9
2431807,7
2431824,29
2431870,13
2431981,31
2431988,24
2431998,10
2432001,6
2432080,9
2432124,12
2432150,20
2432205,31
2432224,9
2432241,30
2432251,11
2432261,44
2432284,32
2432351,12
2432356,97
2432370,9
2432403,19
2432424,9
2432430,10
2432447,7
2432480,5
2432500,15
2432520,5
2432535,11
2432539,6
2432543,21
2432584,9
2432585,9
2432709,167
2432716,7
2432765,8
2432766,7
2432771,8
2432825,5
2432827,32
2432918,38
2432935,7
2432955,7
2432959,19
2432967,7
2432968,7
2432971,19
2432986,43
2433006,12
2433020,10
2433079,46
2433094,10
2433138,24
2433139,39
2433157,12
2433191,21
2433195,9
2433205,8
2433289,9
2433304,8
2433320,7
2433321,31
2433379,5
2433517,8
2433522,7
2433607,14
2433638,89
2433646,21
2433671,19
2433715,7
2433731,13
2433822,326
2433834,7
2433879,14
2433891,155
2433895,9
2433931,11
2433957,23
2433972,17
2433981,9
2433984,7
2433994,10
2434001,9
2434019,13
2434045,41
2434053,10
2434111,54
2434122,38
2434126,10
2434171,11
2434203,9
2434275,9
2434279,18
2434350,34
2434388,26
2434395,27
2434425,8
2434463,21
2434493,9
2434546,18
2434569,8
2434628,11
2434802,14
2434806,7
2434840,15
2434925,10
2434926,10
2434939,8
2434952,6
2434965,9
2434972,7
2434974,41
2434983,12
2435033,18
2435044,10
2435065,5
2435075,6
2435097,7
2435105,7
2435216,10
2435232,8
2435238,7
2435290,136
2435304,17
2435349,47
2435366,11
2435382,332
2435385,441
2435416,23
2435474,7
2435488,7
2435503,24
2435525,23
2435560,7
2435586,5
2435606,7
2435611,7
2435676,9
2435694,5
2435726,16
2435729,43
2435843,10
2435865,32
2435870,20
2435910,48
2435928,28
2435930,10
2435946,37
2435975,18
2435978,85
2435980,10
2436002,9
2436061,7
2436117,16
2436237,8
2436296,8
2436373,9
2436380,22
2436389,12
2436401,34
2436408,76
2436429,50
2436431,9
2436472,91
2436491,78
2436573,8
2436585,7
2436601,46
2436604,6
2436671,31
2436707,7
2436720,5
2436762,7
2436799,7
2436839,23
2436868,23
2436905,7
2436918,32
2436939,5
2437000,29
2437015,5
2437056,24
2437062,7
2437064,20
2437087,8
2437105,24
2437120,13
2437167,10
2437178,48
2437235,13
2437240,8
2437275,15
2437322,12
2437340,27
2437393,49
2437430,32
2437432,5
2437440,15
2437441,6
2437514,5
2437517,6
2437524,5
2437585,5
2437599,6
2437638,10
2437653,9
2437655,5
2437761,11
2437824,61
2437838,51
2437839,51
2437850,7
2437902,14
2437919,5
2437948,10
2437963,6
2437987,5
2438001,6
2438046,20
2438098,6
2438152,7
2438159,61
2438224,9
2438270,22
2438302,9
2438346,12
2438377,6
2438479,16
2438521,7
2438539,7
2438667,6
2438777,17
2438803,10
2438839,5
2438866,6
2438917,7
2438925,5
2438930,28
2438952,6
2438953,35
2438960,6
2438986,11
2438987,10
2438990,103
2439021,18
2439022,70
2439027,143
2439034,10
2439115,29
2439157,13
2439199,7
2439213,5
2439251,12
2439264,6
2439273,8
2439284,5
2439365,17
2439382,5
2439412,32
2439428,12
2439431,16
2439495,6
2439512,11
2439551,38
2439573,12
2439582,37
2439595,28
2439708,10
2439740,37
2439811,42
2439814,21
2439822,17
2439847,19
2439851,13
2439860,19
2439873,40
2439912,29
2439936,29
2439961,7
2439977,18
2440013,10
2440033,12
2440108,7
2440120,10
2440144,26
2440147,20
2440158,49
2440166,27
2440202,26
2440225,31
2440255,19
2440268,16
2440271,36
2440282,50
2440286,19
2440308,24
2440349,9
2440380,10
2440418,880
2440440,7
2440450,10
2440451,37
2440473,6
2440482,12
2440497,10
2440544,15
2440553,37
2440562,12
2440576,5
2440656,6
2440666,13
2440725,26
2440736,5
2440761,127
2440790,11
2440807,79
2440812,5
2440854,8
2440876,9
2440877,12
2440944,26
2440951,7
2440989,7
2441050,6
2441088,7
2441135,11
2441145,6
2441180,5
2441195,22
2441215,14
2441255,17
2441268,34
2441321,6
2441353,9
2441443,21
2441460,16
2441471,16
2441722,22
2441729,48
2441734,25
2441744,47
2441787,7
2441799,8
2441884,18
2442004,40
2442062,20
2442092,26
2442165,26
2442175,21
2442178,24
2442203,12
2442218,6
2442221,7
2442230,7
2442233,8
2442289,24
2442299,7
2442300,5
2442301,12
2442302,13
2442354,38
2442406,6
2442407,31
2442442,7
2442455,16
2442582,43
2442596,196
2442604,71
2442658,5
2442708,7
2442724,15
2442740,10
2442745,51
2442761,5
2442863,19
2442868,12
2442881,29
2442931,17
2442942,5
2442955,8
2442995,91
2443045,5
2443055,22
2443062,25
2443129,36
2443139,5
2443144,5
2443165,54
2443168,8
2443185,6
2443231,8
2443286,10
2443303,7
2443478,10
2443497,6
2443512,5
2443547,179
2443550,70
2443555,7
2443579,6
2443683,5
2443695,5
2443705,8
2443706,10
2443766,23
2443810,9
2443873,6
2443874,5
2443892,5
2443897,5
2443923,9
2444042,125
2444068,20
2444127,26
2444170,33
2444180,21
2444219,19
2444224,43
2444241,18
2444321,11
2444373,7
2444402,8
2444502,11
2444506,10
2444534,21
2444686,21
2444702,11
2444724,16
2444756,18
2444763,12
2444765,40
2444789,12
2444951,46
2444969,6
2444998,9
2445007,8
2445026,22
2445057,5
2445076,71
2445106,7
2445169,10
2445194,11
2445201,6
2445218,8
2445231,8
2445317,13
2445325,8
2445367,10
2445372,32
2445389,10
2445398,8
2445408,6
2445426,26
2445433,13
2445453,9
2445459,12
2445471,26
2445491,16
2445555,7
2445585,8
2445587,6
2445590,6
2445606,18
2445616,9
2445636,18
2445661,11
2445704,46
2445705,31
2445774,6
2445791,9
2445795,25
2445822,8
2445860,5
2445874,60
2445924,13
2445932,8
2445977,14
2445985,7
2446005,10
2446043,6
2446077,9
2446083,15
2446089,6
2446126,65
2446188,7
2446189,8
2446204,66
2446253,33
2446264,34
2446284,31
2446285,29
2446323,52
2446380,19
2446437,9
2446468,18
2446481,7
2446490,11
2446506,12
2446523,5
2446533,6
2446554,7
2446619,8
2446640,11
2446650,6
2446730,8
2446747,5
2446842,8
2446844,11
2446934,7
2446939,16
2446943,6
2446968,12
2446987,7
2447046,9
2447054,9
2447080,17
2447113,7
2447134,6
2447165,14
2447215,11
2447252,15
2447324,7
2447341,146
2447343,5
2447369,29
2447389,25
2447413,6
2447425,8
2447447,5
2447466,9
2447467,19
2447472,7
2447487,71
2447490,9
2447509,21
2447513,12
2447515,12
2447556,62
2447580,26
2447655,43
2447673,7
2447694,7
2447719,72
2447741,16
2447752,244
2447795,29
2447830,24
2447844,19
2447993,6
2448047,10
2448074,19
2448080,9
2448114,5
2448115,9
2448139,6
2448157,6
2448191,12
2448252,28
2448284,26
2448298,6
2448305,11
2448379,8
2448385,7
2448388,12
2448442,22
2448471,10
2448552,7
2448701,6
2448710,12
2448714,21
2448731,29
2448780,13
2448782,30
2448816,10
2448970,36
2448974,38
2448976,41
2448989,15
2449024,13
2449163,21
2449169,30
2449187,58
2449322,12
2449336,13
2449356,26
2449360,26
2449361,21
2449371,46
2449496,9
2449508,52
2449543,8
2449560,9
2449562,20
2449594,19
2449642,7
2449704,8
2449710,21
2449716,13
2449779,16
2449781,6
2449870,10
2449879,26
2449888,17
2449897,85
2449918,30
2449926,52
2449979,34
2450003,20
2450011,32
2450013,36
2450054,23
2450077,20
2450106,9
2450109,61
2450127,8
2450152,27
2450212,20
2450248,19
2450341,9
2450342,7
2450361,8
2450375,7
2450408,5
2450524,12
2450540,6
2450621,6
2450676,5
2450683,7
2450686,43
2450692,16
2450755,16
2450764,12
2450792,56
2450795,10
2450908,10
2450959,7
2451010,5
2451033,10
2451047,8
2451142,9
2451152,19
2451167,42
2451177,40
2451182,53
2451216,27
2451217,59
2451235,149
2451261,50
2451269,9
2451313,12
2451322,10
2451388,5
2451424,10
2451465,13
2451470,94
2451567,15
2451622,84
2451626,22
2451627,13
2451644,27
2451657,22
2451681,6
2451760,6
2451767,5
2451784,40
2451811,16
2451827,20
2451829,7
2452087,24
2452132,20
2452149,12
2452157,8
2452160,8
2452215,6
2452216,7
2452217,15
2452253,9
2452274,5
2452346,8
2452392,6
2452415,15
2452444,6
2452492,10
2452506,7
2452553,54
2452556,8
2452576,7
2452593,16
2452638,8
2452730,8
2452746,6
2452837,12
2452838,5
2452898,8
2453023,5
2453033,5
2453126,10
2453134,11
2453150,9
2453172,70
2453188,35
2453216,7
2453218,49
2453269,13
2453277,9
2453324,42
2453411,28
2453432,33
2453438,19
2453442,43
2453454,11
2453489,21
2453516,68
2453522,26
2453600,36
2453611,31
2453622,18
2453629,9
2453651,13
2453663,9
2453671,46
2453690,27
2453864,19
2453893,20
2453903,22
2453906,10
2453907,32
2453959,224
2453992,18
2454085,53
2454096,30
2454118,8
2454122,75
2454136,33
2454140,7
2454162,16
2454212,26
2454228,16
2454247,28
2454251,7
2454263,36
2454271,6
2454293,22
2454314,27
2454324,29
2454350,10
2454358,38
2454373,18
2454386,7
2454415,7
2454458,7
2454493,5
2454512,13
2454517,5
2454518,100
2454564,6
2454577,7
2454623,5
2454628,15
2454640,8
2454645,6
2454661,6
2454681,6
2454728,8
2454834,12
2454852,12
2454912,19
2454923,349
2454926,6
2454928,9
2454931,7
2454938,59
2454947,7
2454975,50
2454983,6
2455054,27
2455069,291
2455159,13
2455178,59
2455239,6
2455272,11
2455304,12
2455349,5
2455361,6
2455421,9
2455423,7
2455509,1723
2455521,92
2455522,18
2455534,15
2455554,12
2455624,7
2455688,10
2455692,5
2455780,5
2455781,9
2455814,18
2455889,14
2455911,53
2455977,9
2456002,10
2456009,14
2456042,7
2456058,9
2456073,14
2456101,23
2456176,22
2456246,19
2456275,18
2456326,12
2456333,26
2456341,8
2456403,12
2456427,7
2456441,14
2456567,6
2456570,9
2456620,11
2456645,9
2456670,9
2456678,6
2456691,7
2456695,11
2456723,7
2456754,7
2456852,16
2456876,67
2456877,6
2456941,56
2456976,21
2456992,42
2457054,26
2457075,36
2457081,21
2457100,23
2457121,27
2457137,17
2457222,20
2457229,63
2457323,14
2457389,6
2457526,9
2457528,6
2457551,8
2457580,5
2457582,9
2457685,11
2457703,12
2457744,5
2457758,10
2457875,15
2457883,14
2457911,16
2457972,9
2457973,5
2457980,6
2458022,7
2458038,6
2458078,7
2458079,18
2458096,44
2458183,19
2458225,10
2458240,17
2458295,9
2458324,7
2458349,7
2458351,17
2458372,30
2458374,15
2458387,29
2458422,12
2458510,8
2458536,12
2458539,21
2458540,16
2458578,10
2458581,11
2458609,5
2458653,83
2458716,6
2458781,10
2458793,5
2458850,6
2458897,81
2458953,10
2459002,16
2459003,11
2459019,6
2459028,10
2459056,10
2459116,56
2459165,11
2459174,90
2459176,39
2459205,13
2459247,19
2459252,42
2459279,8
2459330,18
2459344,64
2459372,21
2459373,23
2459374,11
2459378,9
2459395,14
2459427,39
2459519,34
2459526,9
2459570,10
2459582,8
2459584,7
2459596,12
2459656,37
2459662,10
2459710,36
2459738,23
2459758,43
2459789,7
2459803,13
2459824,116
2459857,9
2459865,23
2459870,15
2459928,9
2460021,9
2460023,7
2460088,18
2460157,32
2460215,22
2460233,8
2460243,12
2460272,46
2460278,11
2460286,173
2460294,88
2460300,35
2460301,7
2460320,5
2460344,12
2460394,10
2460416,131
2460436,10
2460450,18
2460467,17
2460483,44
2460517,36
2460550,31
2460617,44
2460621,32
2460637,12
2460667,29
2460776,28
2460794,34
2460851,21
2460966,16
2460986,24
2460998,12
2461013,24
2461043,28
2461078,38
2461090,10
2461093,27
2461108,10
2461115,55
2461134,20
2461237,550
2461277,6
2461347,5
2461349,28
2461377,14
2461399,95
2461445,29
2461475,18
2461491,7
2461506,25
2461509,9
2461565,7
2461624,13
2461638,31
2461659,7
2461660,11
2461701,5
2461710,13
2461731,8
2461781,41
2461790,6
2461806,8
2461813,9
2461814,36
2461827,6
2461866,10
2461872,8
2461881,13
2461944,24
2461976,38
2462019,35
2462029,38
2462099,34
2462118,28
2462124,36
2462136,21
2462153,23
2462221,46
2462237,28
2462244,7
2462277,21
2462320,9
2462329,11
2462357,35
2462385,96
2462386,9
2462420,22
2462433,23
2462499,27
2462502,29
2462528,37
2462546,55
2462610,11
2462639,134
2462654,6
2462673,8
2462709,34
2462743,52
2462766,20
2462777,19
2462799,7
2462827,7
2462889,5
2462911,6
2462971,7
2462973,8
2463009,10
2463028,13
2463051,9
2463073,8
2463086,32
2463112,6
2463115,12
2463117,7
2463156,12
2463198,10
2463209,5
2463213,8
2463236,8
2463239,9
2463240,7
2463254,17
2463272,13
2463319,51
2463391,7
2463426,5
2463456,5
2463478,6
2463503,11
2463552,17
2463562,10
2463593,6
2463595,1956
2463601,7
2463607,9
2463672,139
2463676,10
2463726,80
2463848,635
2463857,74
2463885,5
2463922,10
2463938,5
2463944,23
2464118,55
2464187,9
2464195,7
2464352,27
2464373,9
2464383,13
2464396,12
2464436,12
2464458,7
2464517,5
2464547,8
2464584,11
2464643,32
2464672,12
2464683,5
2464775,52
2464790,6
2464858,16
2464864,16
2464887,48
2464907,8
2464984,7
2464993,13
2464998,7
2465007,9
2465062,13
2465063,13
2465093,8
2465094,101
2465106,8
2465142,23
2465276,13
2465451,55
2465460,7
2465468,21
2465482,8
2465484,36
2465505,7
2465512,6
2465532,13
2465555,84
2465649,17
2465652,6
2465710,6
2465905,712
2465916,13
2465927,53
2465950,7
2466002,6
2466012,19
2466047,6
2466091,7
2466120,8
2466147,14
2466153,238
2466160,11
2466277,35
2466284,55
2466347,15
2466379,18
2466380,14
2466398,19
2466503,9
2466564,12
2466565,10
2466570,21
2466581,6
2466591,7
2466602,9
2466644,37
2466654,13
2466667,20
2466668,12
2466735,6
2466736,10
2466816,37
2466878,105
2466903,16
2466941,14
2466956,15
2466964,78
2466985,7
2466987,11
2466991,58
2467001,10
2467018,19
2467148,29
2467157,21
2467184,21
2467207,49
2467208,11
2467291,7
2467292,6
2467306,21
2467393,8
2467405,21
2467412,42
2467423,9
2467440,7
2467508,69
2467524,31
2467585,10
2467591,17
2467608,10
2467675,10
2467704,12
2467752,8
2467753,10
2467778,5
2467781,54
2467811,9
2467826,45
2467835,27
2467854,7
2467967,8
2468107,22
2468160,8
2468224,32
2468232,8
2468240,16
2468250,46
2468258,11
2468270,10
2468275,28
2468290,11
2468298,9
2468307,24
2468324,10
2468334,40
2468362,27
2468363,108
2468364,9
2468412,9
2468433,9
2468444,12
2468461,10
2468471,21
2468474,9
2468496,9
2468497,92
2468521,8
2468529,13
2468531,156
2468533,20
2468541,26
2468565,19
2468572,9
2468616,44
2468706,27
2468720,29
2468736,50
2468737,23
2468757,16
2468762,15
2468824,38
2468922,22
2468924,54
2468947,14
2468985,14
2468993,62
2469005,76
2469028,12
2469031,29
2469039,5
2469072,6
2469074,29
2469115,6
2469138,62
2469139,8
2469176,14
2469191,16
2469245,5
2469257,11
2469331,8
2469348,6
2469396,5
2469412,53
2469443,8
2469459,10
2469474,9
2469493,7
2469537,8
2469585,8
2469606,10
2469610,32
2469611,31
2469612,29
2469643,47
2469644,22
2469667,40
2469682,9
2469683,28
2469723,11
2469773,22
2469780,25
2469810,16
2469817,23
2469833,26
2469836,22
2469894,37
2469964,18
2470010,16
2470085,28
2470100,9
2470166,10
2470173,7
2470191,11
2470242,16
2470338,28
2470374,23
2470388,13
2470416,20
2470421,19
2470445,17
2470446,23
2470478,18
2470527,35
2470604,63
2470644,45
2470655,26
2470675,11
2470722,7
2470746,18
2470751,20
2470812,42
2470822,19
2470835,9
2470843,10
2470881,47
2470962,10
2470970,12
2470974,12
2471048,86
2471053,10
2471056,11
2471062,6
2471063,7
2471126,7
2471128,7
2471161,11
2471182,10
2471247,40
2471291,9
2471443,19
2471459,167
2471519,18
2471636,18
2471684,31
2471711,44
2471744,22
2471781,7
2471798,9
2471905,49
2471944,8
2471952,7
2472002,6
2472067,8
2472106,6
2472187,6
2472273,8
2472299,13
2472302,8
2472326,10
2472360,8
2472383,8
2472486,7
2472494,7
2472495,7
2472523,8
2472551,18
2472603,58
2472614,20
2472641,7
2472642,17
2472668,10
2472669,20
2472674,29
2472692,16
2472758,31
2472857,34
2472890,9
2472919,15
2472930,64
2472996,23
2473021,19
2473078,36
2473101,9
2473118,83
2473191,9
2473199,11
2473221,24
2473235,32
2473236,8
2473260,47
2473267,15
2473268,10
2473290,21
2473342,7
2473417,12
2473429,12
2473438,12
2473486,25
2473493,25
2473498,22
2473516,24
2473527,20
2473543,54
2473546,9
2473580,7
2473605,9
2473656,8
2473709,17
2473763,13
2473781,18
2473831,7
2473860,5
2473866,70
2473904,6
2473911,8
2473916,10
2473923,8
2473934,8
2473956,21
2473974,11
2473979,32
2474052,9
2474056,11
2474064,42
2474105,102
2474136,87
2474182,22
2474198,6
2474224,10
2474239,7
2474254,6
2474275,38
2474279,5
2474301,23
2474332,9
2474375,6
2474413,9
2474414,10
2474433,44
2474434,17
2474485,19
2474500,28
2474508,24
2474530,22
2474548,47
2474562,13
2474574,8
2474610,19
2474614,36
2474621,10
2474633,15
2474639,24
2474644,7
2474650,6
2474712,12
2474733,45
2474808,16
2474833,12
2474849,24
2474880,11
2475037,25
2475061,18
2475076,9
2475085,18
2475110,17
2475133,34
2475248,19
2475275,34
2475291,9
2475328,29
2475345,23
2475386,10
2475391,12
2475395,14
2475405,43
2475423,28
2475462,46
2475467,145
2475476,6
2475484,42
2475498,9
2475605,6
2475610,6
2475645,5
2475663,9
2475686,35
2475726,6
2475727,21
2475734,6
2475739,8
2475748,13
2475749,8
2475767,6
2475805,13
2475808,10
2475849,12
2475854,11
2475894,28
2475966,10
2475988,33
2476014,21
2476104,19
2476195,9
2476260,9
2476264,20
2476265,33
2476285,10
2476312,9
2476337,31
2476351,9
2476354,47
2476363,13
2476365,9
2476391,7
2476432,6
2476465,5
2476472,27
2476478,7
2476531,14
2476532,15
2476542,12
2476570,6
2476647,5
2476654,9
2476664,30
2476695,7
2476707,7
2476771,8
2476787,44
2476809,6
2476818,13
2476832,6
2476871,8
2476916,5
2476923,5
2476928,9
2476929,13
2476930,6
2477066,5
2477081,6
2477084,6
2477184,9
2477205,9
2477255,27
2477311,13
2477315,37
2477346,23
2477354,9
2477363,7
2477369,71
2477396,28
2477503,77
2477525,98
2477540,9
2477614,25
2477675,13
2477767,8
2477784,9
2477785,30
2477788,7
2477807,29
2477850,32
2477906,11
2477927,9
2477974,9
2478011,32
2478020,19
2478024,5
2478036,8
2478113,10
2478117,7
2478118,45
2478172,7
2478179,19
2478208,6
2478221,17
2478234,8
2478244,6
2478254,11
2478280,13
2478291,20
2478328,5
2478336,7
2478338,27
2478411,6
2478448,7
2478456,14
2478463,18
2478481,18
2478502,12
2478514,8
2478553,6
2478563,6
2478573,61
2478578,16
2478636,5
2478699,7
2478722,13
2478772,18
2478793,9
2478804,7
2478849,45
2478871,21
2478876,22
2478888,34
2478905,28
2478958,19
2479008,18
2479078,35
2479088,24
2479089,10
2479133,24
2479148,10
2479177,28
2479178,8
2479184,9
2479196,19
2479216,16
2479274,260
2479299,7
2479311,6
2479338,13
2479354,21
2479360,51
2479389,12
2479393,14
2479403,5
2479439,7
2479444,12
2479457,9
2479480,12
2479488,38
2479531,75
2479561,7
2479562,7
2479563,17
2479575,28
2479579,43
2479623,26
2479641,28
2479646,95
2479705,16
2479729,9
2479748,24
2479938,10
2479994,91
2480020,21
2480049,22
2480230,10
2480250,16
2480276,47
2480278,11
2480286,15
2480332,61
2480335,10
2480359,64
2480384,30
2480407,92
2480420,10
2480453,10
2480462,27
2480463,44
2480504,39
2480510,33
2480520,10
2480666,24
2480705,23
2480749,43
2480786,10
2480837,10
2480878,11
2480900,73
2480909,28
2480912,19
2480919,41
2480926,11
2480930,48
2480939,46
2480957,10
2481023,26
2481065,9
2481137,19
2481243,9
2481304,16
2481381,42
2481426,9
2481571,42
2481592,14
2481621,47
2481632,60
2481639,32
2481647,49
2481652,19
2481661,13
2481681,29
2481724,34
2481781,10
2481804,20
2481820,6
2481825,12
2481836,103
2481837,6
2481851,11
2481857,36
2481892,13
2481931,36
2481973,16
2482015,9
2482033,30
2482063,49
2482077,39
2482081,12
2482104,59
2482121,50
2482154,15
2482155,58
2482171,34
2482205,9
2482219,12
2482240,11
2482271,16
2482289,12
2482305,15
2482324,15
2482367,74
2482405,17
2482444,10
2482469,59
2482483,9
2482518,18
2482545,27
2482558,9
2482569,20
2482672,8
2482714,8
2482717,8
2482755,13
2482852,8
2482860,9
2482911,15
2482916,16
2483032,23
2483068,36
2483078,6
2483107,146
2483173,6
2483243,16
2483246,64
2483305,10
2483344,9
2483351,9
2483442,31
2483479,20
2483497,18
2483498,30
2483501,11
2483521,11
2483523,20
2483526,16
2483544,24
2483579,29
2483580,21
2483581,9
2483633,22
2483640,11
2483641,29
2483699,112
2483708,13
2483809,10
2483836,9
2483848,18
2483955,28
2483956,13
2483999,57
2484042,24
2484048,10
2484068,14
2484070,24
2484108,12
2484109,10
2484117,25
2484122,12
2484126,53
2484135,18
2484146,7
2484219,40
2484247,7
2484261,6
2484303,46
2484311,10
2484341,11
2484342,68
2484351,10
2484377,8
2484384,6
2484405,19
2484445,11
2484463,5
2484508,6
2484519,13
2484589,7
2484593,17
2484612,9
2484652,8
2484675,6
2484678,5
2484748,10
2484864,8
2484879,11
2484884,14
2484915,117
2484923,22
2484944,20
2484948,30
2484991,25
2484994,21
2484995,14
2485044,36
2485047,9
2485067,13
2485085,15
2485147,31
2485170,23
2485203,32
2485232,22
2485312,50
2485352,40
2485392,49
2485398,22
2485418,173
2485420,9
2485457,34
2485473,19
2485498,18
2485499,7
2485521,83
2485551,18
2485575,29
2485580,54
2485585,38
2485592,19
2485594,9
2485606,29
2485618,27
2485664,11
2485738,13
2485770,9
2485802,7
2485813,16
2485824,5
2485841,8
2485871,5
2485876,9
2485879,8
2485885,44
2485923,16
2485960,27
2486013,25
2486014,12
2486031,8
2486039,14
2486042,14
2486047,5
2486063,14
2486106,5
2486116,17
2486119,5
2486134,8
2486183,8
2486198,20
2486225,15
2486237,9
2486269,6
2486459,7
2486471,108
2486485,8
2486524,6
2486538,7
2486563,8
2486580,6
2486628,6
2486639,22
2486658,38
2486698,8
2486705,13
2486716,7
2486792,7
2486816,5
2486836,6
2486879,20
2486904,14
2486959,6
2486991,6
2487041,45
2487058,12
2487071,9
2487103,12
2487120,9
2487122,8
2487149,5
2487150,8
2487152,17
2487180,7
2487342,6
2487347,10
2487353,49
2487529,5
2487531,5
2487540,10
2487560,6
2487597,12
2487608,8
2487611,25
2487689,5
2487747,1145
2487807,7
2487812,46
2487951,18
2487968,11
2487977,19
2487988,20
2488008,15
2488074,7
2488113,10
2488130,6
2488176,8
2488213,9
2488292,36
2488299,12
2488301,9
2488305,7
2488338,9
2488358,5
2488359,5
2488439,44
2488477,29
2488484,18
2488522,12
2488537,23
2488538,16
2488622,13
2488626,10
2488669,27
2488692,25
2488698,12
2488700,17
2488735,50
2488744,39
2488751,46
2488759,10
2488761,10
2488798,35
2488813,6
2488825,9
2488868,9
2488928,7
2488932,5
2488946,32
2488961,7
2489009,14
2489082,6
2489096,6
2489128,9
2489141,6
2489201,5
2489210,14
2489232,6
2489252,7
2489276,9
2489311,8
2489326,5
2489333,5
2489337,5
2489380,13
2489390,7
2489407,67
2489409,16
2489414,5
2489552,8
2489569,6
2489570,5
2489575,9
2489602,5
2489653,28
2489844,23
2489886,7
2489912,10
2489949,5
2490014,8
2490075,13
2490106,8
2490131,7
2490157,72
2490170,5
2490179,5
2490265,16
2490337,8
2490367,6
2490398,6
2490405,8
2490520,15
2490573,8
2490580,37
2490588,6
2490600,107
2490655,54
2490708,73
2490791,6
2490850,7
2490907,93
2490913,16
2490929,8
2490942,5
2490966,12
2491068,11
2491128,13
2491222,5
2491236,110
2491313,47
2491320,8
2491379,7
2491453,7
2491474,41
2491476,34
2491572,9
2491639,9
2491647,5
2491741,11
2491746,19
2491754,6
2491756,5
2491766,11
2491771,8
2491789,15
2491803,5
2491841,7
2491875,8
2491931,7
2491932,24
2491962,6
2491985,12
2492004,5
2492051,8
2492057,127
2492062,20
2492112,15
2492154,11
2492213,8
2492223,7
2492226,11
2492241,31
2492274,24
2492293,6
2492296,28
2492303,87
2492305,34
2492326,67
2492336,8
2492370,7
2492383,48
2492403,9
2492436,11
2492486,5
2492550,5
2492629,11
2492630,8
2492648,13
2492667,10
2492668,9
2492671,20
2492733,7
2492749,5
2492764,13
2492779,16
2492878,38
2492890,8
2492892,6
2492994,34
2493037,9
2493059,30
2493133,25
2493140,8
2493153,9
2493165,29
2493175,7
2493339,33
2493340,24
2493341,5
2493347,6
2493355,75
2493374,15
2493379,19
2493401,6
2493520,19
2493656,9
2493659,38
2493681,8
2493739,21
2493749,11
2493763,11
2493766,30
2493785,18
2493799,11
2493828,50
2493837,28
2493844,21
2493896,42
2493913,360
2493931,73
2493942,21
2494003,6
2494027,11
2494036,37
2494049,27
2494058,17
2494091,29
2494122,32
2494193,24
2494238,22
2494386,42
2494467,15
2494480,19
2494567,15
2494586,23
2494589,25
2494610,18
2494646,7
2494675,7
2494691,10
2494707,152
2494744,10
2494767,15
2494768,10
2494773,28
2494804,11
2494817,9
2494845,7
2494877,8
2494900,6
2494956,5
2494981,5
2494990,20
2494993,27
2495000,21
2495027,21
2495038,24
2495041,12
2495079,24
2495087,24
2495134,26
2495139,25
2495193,45
2495235,18
2495244,64
2495305,9
2495314,23
2495333,62
2495341,27
2495353,17
2495356,14
2495367,6
2495416,38
2495421,8
2495422,6
2495431,8
2495474,20
2495495,13
2495512,12
2495541,21
2495561,20
2495607,19
2495613,50
2495617,17
2495624,24
2495661,13
2495721,12
2495745,16
2495789,7
2495813,14
2495835,45
2495856,11
2495866,9
2495888,12
2495899,10
2495913,12
2496047,15
2496072,9
2496087,14
2496094,52
2496117,6
2496118,9
2496194,8
2496207,8
2496232,21
2496245,33
2496253,7
2496296,9
2496307,15
2496346,5
2496347,42
2496388,20
2496421,9
2496424,6
2496458,13
2496468,22
2496500,9
2496527,6
2496530,6
2496605,43
2496614,6
2496630,9
2496658,14
2496680,48
2496702,10
2496845,170
2496857,60
2496890,8
2496891,6
2496898,16
2496928,18
2496951,47
2496957,8
2496958,12
2497001,11
2497026,8
2497094,6
2497103,7
2497121,10
2497133,18
2497163,9
2497189,33
2497198,22
2497226,21
2497280,11
2497316,14
2497364,68
2497368,9
2497381,16
2497388,21
2497393,11
2497400,29
2497423,6
2497476,64
2497520,7
2497521,6
2497562,50
2497568,17
2497589,7
2497642,8
2497650,16
2497659,36
2497737,14
2497738,17
2497747,345
2497789,11
2497792,17
2497805,17
2497806,24
2497817,21
2497837,48
2497843,32
2497848,59
2497860,30
2497864,35
2497934,9
2497944,130
2497975,10
2497995,61
2498158,11
2498166,8
2498235,12
2498239,17
2498242,30
2498253,9
2498254,8
2498255,7
2498272,10
2498273,6
2498317,18
2498325,13
2498326,16
2498327,6
2498334,8
2498401,67
2498422,8
2498444,7
2498447,10
2498474,7
2498528,7
2498601,6
2498624,9
2498630,13
2498660,13
2498662,6
2498669,8
2498721,15
2498758,10
2498773,11
2498791,5
2498799,7
2498833,6
2498853,11
2498920,8
2498925,7
2498961,11
2498968,6
2498984,7
2499053,7
2499098,9
2499134,8
2499145,11
2499286,6
2499311,8
2499332,5
2499413,8
2499420,5
2499425,15
2499452,15
2499463,5
2499501,157
2499543,9
2499609,5
2499614,9
2499620,7
2499656,6
2499659,5
2499694,11
2499704,11
2499712,5
2499721,6
2499723,93
2499731,25
2499767,9
2499835,37
2499862,9
2499869,22
2499898,64
2499939,12
2499964,26
2499983,19
2499998,20
2500035,13
2500057,26
2500071,10
2500127,19
2500129,18
2500188,19
2500222,10
2500282,30
2500330,27
2500406,9
2500440,18
