checkpoint_time,algorithm,fcfs_score,rmlf_score,rmlf_ratio,fcfs_ratio
262336,FCFS,17792.882185597387,34536223.75283876,40.4,59.6
262368,FCFS,18952.593967037647,34536223.75283876,40.4,59.6
262400,FCFS,20467.834570333882,34536223.75283876,40.4,59.6
262432,FCFS,20465.717779967163,34536223.75283876,40.4,59.6
262464,FCFS,18981.646001970446,34536223.75283876,40.4,59.6
262496,FCFS,17231.981401773402,34536223.75283876,40.4,59.6
262528,FCFS,15859.783261596063,34536223.75283876,40.4,59.6
262560,FCFS,15416.304935436458,34536223.75283876,40.3,59.7
262592,FCFS,18465.674441892814,34536223.75283876,40.3,59.7
262624,FCFS,26155.106997703533,34536223.75283876,40.3,59.7
262656,FCFS,29946.59629793318,34536223.75283876,40.3,59.7
262688,FCFS,36515.93666813987,34536223.75283876,40.3,59.7
262720,FCFS,38483.00966799255,34536223.75283876,40.3,59.7
262752,FCFS,40470.04203452663,34536223.75283876,40.3,59.7
262784,FCFS,54375.03783107397,34536223.75283876,40.3,59.7
262816,FCFS,73471.53404796658,34536223.75283876,40.3,59.7
262848,FCFS,98457.38064316992,34536223.75283876,40.3,59.7
262880,FCFS,100792.3092455196,34536223.75283876,40.3,59.7
262912,FCFS,98530.41165430097,34536223.75283876,40.3,59.7
262944,FCFS,114620.37048887087,34536223.75283876,40.3,59.7
262976,FCFS,117482.33343998379,34536223.75283876,40.3,59.7
263008,FCFS,118732.60009598541,34536223.75283876,40.3,59.7
263040,FCFS,119905.84008638687,34536223.75283876,40.3,59.7
263072,FCFS,140659.2560777482,34536223.75283876,40.3,59.7
263104,FCFS,169019.33046997339,34536223.75283876,40.3,59.7
263136,FCFS,206855.39742297606,34536223.75283876,40.3,59.7
263168,FCFS,254559.85768067845,34536223.75283876,40.3,59.7
263200,FCFS,311823.8719126106,34536223.75283876,40.2,59.8
263232,FCFS,328412.98472134955,34536223.75283876,40.2,59.8
263264,FCFS,322843.3529158813,34536223.75283876,40.2,59.8
263296,FCFS,317672.6842909599,34536223.75283876,40.2,59.8
263328,FCFS,302193.41586186393,34536223.75283876,40.2,59.8
263360,FCFS,299894.57427567756,34536223.75283876,40.2,59.8
263392,FCFS,302330.6168481098,34536223.75283876,40.2,59.8
263424,FCFS,306057.55516329885,34536223.75283876,40.2,59.8
263456,FCFS,307254.79964696895,34536223.75283876,40.2,59.8
263488,FCFS,296269.9863489388,34536223.75283876,40.2,59.8
263520,FCFS,294621.9877140449,34536223.75283876,40.2,59.8
263552,FCFS,331936.7889426404,34536223.75283876,40.2,59.8
263584,FCFS,335704.1100483764,34536223.75283876,40.2,59.8
263616,FCFS,317715.19904353877,34536223.75283876,40.2,59.8
263648,FCFS,345223.6791391849,34536223.75283876,40.2,59.8
263680,FCFS,325136.5612252664,34536223.75283876,40.2,59.8
263712,FCFS,300147.9051027398,34536223.75283876,40.2,59.8
263744,FCFS,272313.36459246586,34536223.75283876,40.2,59.8
263776,FCFS,246199.52813321928,34536223.75283876,40.2,59.8
263808,FCFS,221632.07531989735,34536223.75283876,40.2,59.8
263840,FCFS,199482.86778790763,34536223.75283876,40.2,59.8
263872,FCFS,179552.58100911687,34536223.75283876,40.1,59.9
263904,FCFS,161597.32290820518,34536223.75283876,40.1,59.9
263936,FCFS,145437.59061738467,34536223.75283876,40.1,59.9
263968,FCFS,130921.8315556462,34536223.75283876,40.1,59.9
264000,FCFS,117873.39840008158,34536223.75283876,40.1,59.9
264032,FCFS,106086.05856007343,34536223.75283876,40.1,59.9
264064,FCFS,95477.45270406609,34536223.75283876,40.1,59.9
264096,FCFS,85947.70743365948,34536223.75283876,40.1,59.9
264128,FCFS,78230.93669029353,34536223.75283876,40.1,59.9
264160,FCFS,71476.84302126418,34536223.75283876,40.1,59.9
264192,FCFS,65115.82538580443,34536223.75283876,40.1,59.9
264224,FCFS,58914.49284722399,34536223.75283876,40.1,59.9
264256,FCFS,53113.043562501596,34536223.75283876,40.1,59.9
264288,FCFS,47812.23920625144,34536223.75283876,40.1,59.9
264320,FCFS,43076.5152856263,34536223.75283876,40.1,59.9
264352,FCFS,38978.86375706367,34536223.75283876,40.1,59.9
264384,FCFS,35457.477381357305,34536223.75283876,40.1,59.9
264416,FCFS,32064.729643221573,34536223.75283876,40.1,59.9
264448,FCFS,28882.756678899415,34536223.75283876,40.1,59.9
264480,FCFS,27167.481011009473,34536223.75283876,40.1,59.9
264512,FCFS,28682.732909908525,34536223.75283876,40.0,60.0
264544,FCFS,27143.709618917674,34536223.75283876,40.0,60.0
264576,FCFS,24880.67199035924,34536223.75283876,40.0,60.0
264608,FCFS,25434.604791323316,34536223.75283876,40.0,60.0
264640,FCFS,24549.477645524315,34536223.75283876,40.0,60.0
264672,FCFS,22485.863214305216,34536223.75283876,40.0,60.0
264704,FCFS,20340.610226208028,34536223.75283876,40.0,60.0
264736,FCFS,18383.549203587227,34536223.75283876,40.0,60.0
264768,FCFS,16709.194283228506,34536223.75283876,40.0,60.0
264800,FCFS,16883.274854905656,34536223.75283876,40.0,60.0
264832,FCFS,19786.94736941509,34536223.75283876,40.0,60.0
264864,FCFS,26468.25263247358,34536223.75283876,40.0,60.0
264896,FCFS,38541.42736922622,34536223.75283876,40.0,60.0
264928,FCFS,55804.2846323036,34536223.75283876,40.0,60.0
264960,FCFS,58908.189502406574,34536223.75283876,40.0,60.0
264992,FCFS,61899.87055216592,34536223.75283876,40.0,60.0
265024,FCFS,78861.88349694933,34536223.75283876,40.0,60.0
265056,FCFS,83510.6951472544,34536223.75283876,40.0,60.0
265088,FCFS,89594.62563252896,34536223.75283876,40.0,60.0
265120,FCFS,108307.16306927607,34536223.75283876,40.0,60.0
265152,FCFS,114171.44676234847,34536223.75283876,40.0,60.0
265184,FCFS,110816.63541944695,34536223.75283876,39.9,60.1
265216,FCFS,103263.63854416892,34536223.75283876,39.9,60.1
265248,FCFS,94648.77468975203,34536223.75283876,39.9,60.1
265280,FCFS,90175.89722077682,34536223.75283876,39.9,60.1
265312,FCFS,89124.30749869914,34536223.75283876,39.9,60.1
265344,FCFS,93228.87674882924,34536223.75283876,39.9,60.1
265376,FCFS,103189.98907394632,34536223.75283876,39.9,60.1
265408,FCFS,99654.65683321835,34536223.75283876,39.9,60.1
265440,FCFS,93193.19114989652,34536223.75283876,39.9,60.1
265472,FCFS,84762.37203490688,34536223.75283876,39.9,60.1
265504,FCFS,76322.46816474952,34536223.75283876,39.9,60.1
265536,FCFS,68731.22134827457,34536223.75283876,39.9,60.1
265568,FCFS,61858.099213447116,34536223.75283876,39.9,60.1
265600,FCFS,55672.2892921024,34536223.75283876,39.9,60.1
265632,FCFS,50105.06036289217,34536223.75283876,39.9,60.1
265664,FCFS,45119.887659936285,34536223.75283876,39.9,60.1
265696,FCFS,40607.898893942656,34536223.75283876,39.9,60.1
265728,FCFS,36547.109004548394,34536223.75283876,39.9,60.1
265760,FCFS,32892.398104093554,34536223.75283876,39.9,60.1
265792,FCFS,29603.1582936842,34536223.75283876,39.9,60.1
265824,FCFS,26642.842464315778,34536223.75283876,39.9,60.1
265856,FCFS,23979.5582178842,34536223.75283876,39.8,60.2
265888,FCFS,21948.602396095783,34536223.75283876,39.8,60.2
265920,FCFS,19808.242156486205,34536223.75283876,39.8,60.2
265952,FCFS,17836.417940837586,34536223.75283876,39.8,60.2
265984,FCFS,16436.77614675383,34536223.75283876,39.8,60.2
266016,FCFS,15022.765198745114,34536223.75283876,39.8,60.2
266048,FCFS,13532.488678870603,34536223.75283876,39.8,60.2
266080,FCFS,12189.739810983543,34536223.75283876,39.8,60.2
266112,FCFS,11220.26582988519,34536223.75283876,39.8,60.2
266144,FCFS,11069.73924689667,34536223.75283876,39.8,60.2
266176,FCFS,10861.765322207004,34536223.75283876,39.8,60.2
266208,FCFS,9808.588789986305,34536223.75283876,39.8,60.2
266240,FCFS,8838.229910987675,34536223.75283876,39.8,60.2
266272,FCFS,7964.906919888907,34536223.75283876,39.8,60.2
266304,FCFS,7168.416227900017,34536223.75283876,39.8,60.2
266336,FCFS,6451.574605110015,34536223.75283876,39.8,60.2
266368,FCFS,5835.417144599013,34536223.75283876,39.8,60.2
266400,FCFS,5274.375430139112,34536223.75283876,39.8,60.2
266432,FCFS,4824.437887125201,34536223.75283876,39.8,60.2
266464,FCFS,4862.4940984126815,34536223.75283876,39.8,60.2
266496,FCFS,4526.7446885714135,34536223.75283876,39.8,60.2
266528,FCFS,4075.0702197142723,34536223.75283876,39.7,60.3
266560,FCFS,3719.563197742845,34536223.75283876,39.7,60.3
266592,FCFS,3426.1068779685606,34536223.75283876,39.7,60.3
266624,FCFS,3100.4961901717047,34536223.75283876,39.7,60.3
266656,FCFS,2790.4465711545345,34536223.75283876,39.7,60.3
266688,FCFS,2545.0685807057475,34536223.75283876,39.7,60.3
266720,FCFS,2417.561722635173,34536223.75283876,39.7,60.3
266752,FCFS,2501.8055503716555,34536223.75283876,39.7,60.3
266784,FCFS,2811.62499533449,34536223.75283876,39.7,60.3
266816,FCFS,4114.462495801041,34536223.75283876,39.7,60.3
266848,FCFS,6564.016246220937,34536223.75283876,39.7,60.3
266880,FCFS,11299.614621598845,34536223.75283876,39.7,60.3
266912,FCFS,18633.65315943896,34536223.75283876,39.7,60.3
266944,FCFS,18178.954510161733,34536223.75283876,39.7,60.3
266976,FCFS,16841.059059145562,34536223.75283876,39.7,60.3
267008,FCFS,20212.953153231007,34536223.75283876,39.7,60.3
267040,FCFS,27407.657837907907,34536223.75283876,39.7,60.3
267072,FCFS,31211.892054117117,34536223.75283876,39.7,60.3
267104,FCFS,32840.36951537207,34536223.75283876,39.7,60.3
267136,FCFS,32064.99923050153,34536223.75283876,39.7,60.3
267168,FCFS,29643.165974118045,34536223.75283876,39.7,60.3
267200,FCFS,26678.84937670624,34536223.75283876,39.6,60.4
267232,FCFS,24010.964439035615,34536223.75283876,39.6,60.4
267264,FCFS,21609.867995132056,34536223.75283876,39.6,60.4
267296,FCFS,19516.214528952183,34536223.75283876,39.6,60.4
267328,FCFS,17564.593076056964,34536223.75283876,39.6,60.4
267360,FCFS,15808.13376845127,34536223.75283876,39.6,60.4
267392,FCFS,14227.320391606143,34536223.75283876,39.6,60.4
267424,FCFS,12804.58835244553,34536223.75283876,39.6,60.4
267456,FCFS,11524.129517200976,34536223.75283876,39.6,60.4
267488,FCFS,10371.716565480878,34536223.75283876,39.6,60.4
267520,FCFS,9357.04490893279,34536223.75283876,39.6,60.4
267552,FCFS,8482.007084706178,34536223.75283876,39.6,60.4
267584,FCFS,8417.80637623556,34536223.75283876,39.6,60.4
267616,FCFS,7596.525738612004,34536223.75283876,39.6,60.4
267648,FCFS,6914.873164750804,34536223.75283876,39.6,60.4
267680,FCFS,6312.385848275723,34536223.75283876,39.6,60.4
267712,FCFS,5742.480596781484,34536223.75283876,39.6,60.4
267744,FCFS,5493.232537103336,34536223.75283876,39.6,60.4
267776,FCFS,5520.409283393003,34536223.75283876,39.6,60.4
267808,FCFS,5022.0350217203695,34536223.75283876,39.6,60.4
267840,FCFS,4597.831519548333,34536223.75283876,39.6,60.4
267872,FCFS,4189.048367593499,34536223.75283876,39.5,60.5
267904,FCFS,3908.1435308341493,34536223.75283876,39.5,60.5
267936,FCFS,3780.3291777507343,34536223.75283876,39.5,60.5
267968,FCFS,5290.296259975661,34536223.75283876,39.5,60.5
268000,FCFS,5731.266633978095,34536223.75283876,39.5,60.5
268032,FCFS,5240.139970580286,34536223.75283876,39.5,60.5
268064,FCFS,5292.1259735222575,34536223.75283876,39.5,60.5
268096,FCFS,7962.913376170032,34536223.75283876,39.5,60.5
268128,FCFS,12765.622038553029,34536223.75283876,39.5,60.5
268160,FCFS,20827.059834697728,34536223.75283876,39.5,60.5
268192,FCFS,21674.020517894623,34536223.75283876,39.5,60.5
268224,FCFS,27650.618466105163,34536223.75283876,39.5,60.5
268256,FCFS,27534.223286161316,34536223.75283876,39.5,60.5
268288,FCFS,25117.800957545183,34536223.75283876,39.5,60.5
268320,FCFS,22642.270861790665,34536223.75283876,39.5,60.5
268352,FCFS,20378.043775611597,34536223.75283876,39.5,60.5
268384,FCFS,18354.23939805044,34536223.75283876,39.5,60.5
268416,FCFS,16532.815458245394,34536223.75283876,39.5,60.5
268448,FCFS,14893.533912420855,34536223.75283876,39.5,60.5
268480,FCFS,13482.18052117877,34536223.75283876,39.5,60.5
268512,FCFS,12189.295802394228,34536223.75283876,39.5,60.5
268544,FCFS,12863.366222154806,34536223.75283876,39.4,60.6
268576,FCFS,12070.529599939326,34536223.75283876,39.4,60.6
268608,FCFS,11958.143306612059,34536223.75283876,39.4,60.6
268640,FCFS,12789.828975950853,34536223.75283876,39.4,60.6
268672,FCFS,14463.346078355768,34536223.75283876,39.4,60.6
268704,FCFS,15437.678137186856,34536223.75283876,39.4,60.6
268736,FCFS,15538.910323468172,34536223.75283876,39.4,60.6
268768,FCFS,20785.019291121353,34536223.75283876,39.4,60.6
268800,FCFS,33138.51736200922,34536223.75283876,39.4,60.6
268832,FCFS,54464.665625808295,34536223.75283876,39.4,60.6
268864,FCFS,85562.19906322747,34536223.75283876,39.4,60.6
268896,FCFS,126336.97915690472,34536223.75283876,39.4,60.6
268928,FCFS,143399.28124121425,34536223.75283876,39.4,60.6
268960,FCFS,142892.60311709283,34536223.75283876,39.4,60.6
268992,FCFS,145306.6761387169,34536223.75283876,39.4,60.6
269024,FCFS,142141.0085248452,34536223.75283876,39.4,60.6
269056,FCFS,145926.90767236068,34536223.75283876,39.4,60.6
269088,FCFS,143547.21690512463,34536223.75283876,39.4,60.6
269120,FCFS,143921.49521461217,34536223.75283876,39.4,60.6
269152,FCFS,140144.01235981763,34536223.75283876,39.4,60.6
269184,FCFS,134120.94445716921,34536223.75283876,39.4,60.6
269216,FCFS,133591.35001145228,34536223.75283876,39.3,60.7
269248,FCFS,134950.71501030703,34536223.75283876,39.3,60.7
269280,FCFS,133611.14350927633,34536223.75283876,39.3,60.7
269312,FCFS,132870.52915834868,34536223.75283876,39.3,60.7
269344,FCFS,132756.9762425138,34536223.75283876,39.3,60.7
269376,FCFS,121435.67861826242,34536223.75283876,39.3,60.7
269408,FCFS,113233.11075643617,34536223.75283876,39.3,60.7
269440,FCFS,108901.79968079255,34536223.75283876,39.3,60.7
269472,FCFS,108266.6197127133,34536223.75283876,39.3,60.7
269504,FCFS,104782.95774144198,34536223.75283876,39.3,60.7
269536,FCFS,96536.66196729778,34536223.75283876,39.3,60.7
269568,FCFS,87468.32910390134,34536223.75283876,39.3,60.7
269600,FCFS,78721.49619351121,34536223.75283876,39.3,60.7
269632,FCFS,70867.3465741601,34536223.75283876,39.3,60.7
269664,FCFS,63795.111916744085,34536223.75283876,39.3,60.7
269696,FCFS,57454.10072506968,34536223.75283876,39.3,60.7
269728,FCFS,51718.69065256271,34536223.75283876,39.3,60.7
269760,FCFS,47202.82158730644,34536223.75283876,39.3,60.7
269792,FCFS,42814.539428575794,34536223.75283876,39.3,60.7
269824,FCFS,38543.58548571821,34536223.75283876,39.3,60.7
269856,FCFS,34749.22693714639,34536223.75283876,39.3,60.7
269888,FCFS,32778.304243431754,34536223.75283876,39.3,60.7
269920,FCFS,30926.47381908858,34536223.75283876,39.2,60.8
269952,FCFS,28310.826437179723,34536223.75283876,39.2,60.8
269984,FCFS,28008.743793461752,34536223.75283876,39.2,60.8
270016,FCFS,35907.86941411557,34536223.75283876,39.2,60.8
270048,FCFS,37019.74913937068,34536223.75283876,39.2,60.8
270080,FCFS,35634.77422543361,34536223.75283876,39.2,60.8
270112,FCFS,32788.796802890254,34536223.75283876,39.2,60.8
270144,FCFS,29599.91712260123,34536223.75283876,39.2,60.8
270176,FCFS,26735.425410341108,34536223.75283876,39.2,60.8
270208,FCFS,24457.882869307,34536223.75283876,39.2,60.8
270240,FCFS,22347.0945823763,34536223.75283876,39.2,60.8
270272,FCFS,24112.38512413867,34536223.75283876,39.2,60.8
270304,FCFS,22980.896611724802,34536223.75283876,39.2,60.8
270336,FCFS,22366.806950552324,34536223.75283876,39.2,60.8
270368,FCFS,21269.126255497093,34536223.75283876,39.2,60.8
270400,FCFS,19475.88029661405,34536223.75283876,39.2,60.8
270432,FCFS,17566.292266952645,34536223.75283876,39.2,60.8
270464,FCFS,15844.996373590715,34536223.75283876,39.2,60.8
270496,FCFS,14260.496736231644,34536223.75283876,39.2,60.8
270528,FCFS,12848.44706260848,34536223.75283876,39.2,60.8
270560,FCFS,11914.602356347632,34536223.75283876,39.2,60.8
270592,FCFS,12083.14212071287,34536223.75283876,39.1,60.9
270624,FCFS,11369.827908641582,34536223.75283876,39.1,60.9
270656,FCFS,10243.345117777424,34536223.75283876,39.1,60.9
270688,FCFS,9287.010605999682,34536223.75283876,39.1,60.9
270720,FCFS,9093.309545399714,34536223.75283876,39.1,60.9
270752,FCFS,8307.978590859742,34536223.75283876,39.1,60.9
270784,FCFS,7496.6807317737685,34536223.75283876,39.1,60.9
270816,FCFS,6853.012658596392,34536223.75283876,39.1,60.9
270848,FCFS,6463.37805940342,34536223.75283876,39.1,60.9
270880,FCFS,5835.0402534630775,34536223.75283876,39.1,60.9
270912,FCFS,5251.53622811677,34536223.75283876,39.1,60.9
270944,FCFS,4726.382605305093,34536223.75283876,39.1,60.9
270976,FCFS,4253.7443447745845,34536223.75283876,39.1,60.9
271008,FCFS,3828.3699102971264,34536223.75283876,39.1,60.9
271040,FCFS,3456.032919267414,34536223.75283876,39.1,60.9
271072,FCFS,3120.9296273406726,34536223.75283876,39.1,60.9
271104,FCFS,2808.8366646066056,34536223.75283876,39.1,60.9
271136,FCFS,2527.952998145945,34536223.75283876,39.1,60.9
271168,FCFS,2489.6576983313507,34536223.75283876,39.1,60.9
271200,FCFS,2536.691928498216,34536223.75283876,39.1,60.9
271232,FCFS,2696.6894023150608,34536223.75283876,39.1,60.9
271264,FCFS,2427.020462083555,34536223.75283876,39.1,60.9
271296,FCFS,2194.818415875199,34536223.75283876,39.0,61.0
271328,FCFS,1975.3365742876792,34536223.75283876,39.0,61.0
271360,FCFS,1805.3029168589114,34536223.75283876,39.0,61.0
271392,FCFS,1738.2726251730203,34536223.75283876,39.0,61.0
271424,FCFS,1616.9453626557183,34536223.75283876,39.0,61.0
271456,FCFS,1825.9174930568133,34536223.75283876,39.0,61.0
271488,FCFS,2299.9924104177985,34536223.75283876,39.0,61.0
271520,FCFS,4181.993169376019,34536223.75283876,39.0,61.0
271552,FCFS,8301.793852438417,34536223.75283876,39.0,61.0
271584,FCFS,9130.947800527909,34536223.75283876,39.0,61.0
271616,FCFS,8372.853020475119,34536223.75283876,39.0,61.0
271648,FCFS,7535.567718427607,34536223.75283876,39.0,61.0
271680,FCFS,6799.510946584846,34536223.75283876,39.0,61.0
271712,FCFS,6429.559851926362,34536223.75283876,39.0,61.0
271744,FCFS,6116.603866733726,34536223.75283876,39.0,61.0
271776,FCFS,5639.943480060354,34536223.75283876,39.0,61.0
271808,FCFS,5187.949132054318,34536223.75283876,39.0,61.0
271840,FCFS,4853.48755218222,34536223.75283876,39.0,61.0
271872,FCFS,4396.138796963998,34536223.75283876,39.0,61.0
271904,FCFS,3995.858250600932,34536223.75283876,39.0,61.0
271936,FCFS,3596.272425540839,34536223.75283876,39.0,61.0
271968,FCFS,3366.3118496534216,34536223.75283876,39.0,61.0
272000,FCFS,3082.1806646880796,34536223.75283876,38.9,61.1
272032,FCFS,2894.9625982192715,34536223.75283876,38.9,61.1
272064,FCFS,2703.799671730678,34536223.75283876,38.9,61.1
272096,FCFS,2524.41970455761,34536223.75283876,38.9,61.1
272128,FCFS,2577.9777341018494,34536223.75283876,38.9,61.1
272160,FCFS,2492.1799606916643,34536223.75283876,38.9,61.1
272192,FCFS,2742.2952979558313,34536223.75283876,38.9,61.1
272224,FCFS,6708.065768160248,34536223.75283876,38.9,61.1
272256,FCFS,13559.259191344223,34536223.75283876,38.9,61.1
272288,FCFS,24220.3332722098,34536223.75283876,38.9,61.1
272320,FCFS,39102.299944988816,34536223.75283876,38.9,61.1
272352,FCFS,59218.06995048994,34536223.75283876,38.9,61.1
272384,FCFS,85781.26295544094,34536223.75283876,38.9,61.1
272416,FCFS,119874.13665989685,34536223.75283876,38.9,61.1
272448,FCFS,162453.72299390717,34536223.75283876,38.9,61.1
272480,FCFS,215502.35069451647,34536223.75283876,38.9,61.1
272512,FCFS,279641.1156250648,34536223.75283876,38.9,61.1
272544,FCFS,301734.50406255835,34536223.75283876,38.9,61.1
272576,FCFS,323993.5536563025,34536223.75283876,38.9,61.1
272608,FCFS,315172.19829067227,34536223.75283876,38.9,61.1
272640,FCFS,309735.31179493834,34536223.75283876,38.9,61.1
272672,FCFS,319595.2806154445,34536223.75283876,38.8,61.2
272704,FCFS,328294.75255390006,34536223.75283876,38.8,61.2
272736,FCFS,332822.7772985101,34536223.75283876,38.8,61.2
272768,FCFS,385511.49956865906,34536223.75283876,38.8,61.2
272800,FCFS,367183.0996117932,34536223.75283876,38.8,61.2
272832,FCFS,351277.45631728054,34536223.75283876,38.8,61.2
272864,FCFS,380954.7106855525,34536223.75283876,38.8,61.2
272896,FCFS,422144.23961699725,34536223.75283876,38.8,61.2
272928,FCFS,475537.81565529754,34536223.75283876,38.8,61.2
272960,FCFS,541624.0340897678,34536223.75283876,38.8,61.2
272992,FCFS,620564.6306807911,34536223.75283876,38.8,61.2
273024,FCFS,635285.667612712,34536223.75283876,38.8,61.2
273056,FCFS,644498.1008514408,34536223.75283876,38.8,61.2
273088,FCFS,743696.2907662968,34536223.75283876,38.8,61.2
273120,FCFS,754530.6616896671,34536223.75283876,38.8,61.2
273152,FCFS,868149.5955207004,34536223.75283876,38.8,61.2
273184,FCFS,843702.9693019638,34536223.75283876,38.8,61.2
273216,FCFS,801209.6723717675,34536223.75283876,38.8,61.2
273248,FCFS,892015.7051345907,34536223.75283876,38.8,61.2
273280,FCFS,858327.8012877983,34536223.75283876,38.8,61.2
273312,FCFS,948740.0211590185,34536223.75283876,38.8,61.2
273344,FCFS,914122.6857097833,34536223.75283876,38.8,61.2
273376,FCFS,862711.167138805,34536223.75283876,38.7,61.3
273408,FCFS,807068.3004249246,34536223.75283876,38.7,61.3
273440,FCFS,836324.4703824321,34536223.75283876,38.7,61.3
273472,FCFS,875268.0233441889,34536223.75283876,38.7,61.3
273504,FCFS,924079.2210097701,34536223.75283876,38.7,61.3
273536,FCFS,983015.298908793,34536223.75283876,38.7,61.3
273568,FCFS,1051417.7690179138,34536223.75283876,38.7,61.3
273600,FCFS,1128339.9921161225,34536223.75283876,38.7,61.3
273632,FCFS,1212939.9929045103,34536223.75283876,38.7,61.3
273664,FCFS,1305190.9936140594,34536223.75283876,38.7,61.3
273696,FCFS,1405967.8942526535,34536223.75283876,38.7,61.3
273728,FCFS,1515105.1048273882,34536223.75283876,38.7,61.3
273760,FCFS,1632423.5943446495,34536223.75283876,38.7,61.3
273792,FCFS,1609095.7349101845,34536223.75283876,38.7,61.3
273824,FCFS,1510679.161419166,34536223.75283876,38.7,61.3
273856,FCFS,1585339.2452772495,34536223.75283876,38.7,61.3
273888,FCFS,1542701.3207495245,34536223.75283876,38.7,61.3
273920,FCFS,1459984.1886745722,34536223.75283876,38.7,61.3
273952,FCFS,1377216.1031404482,34536223.75283876,38.7,61.3
273984,FCFS,1267845.6928264033,34536223.75283876,38.7,61.3
274016,FCFS,1175854.4568770963,34536223.75283876,38.7,61.3
274048,FCFS,1086770.34452272,34536223.75283876,38.7,61.3
274080,FCFS,1018684.810070448,34536223.75283876,38.7,61.3
274112,FCFS,940569.9957300698,34536223.75283876,38.6,61.4
274144,FCFS,866972.3294903962,34536223.75283876,38.6,61.4
274176,FCFS,793935.7632080233,34536223.75283876,38.6,61.4
274208,FCFS,727495.186887221,34536223.75283876,38.6,61.4
274240,FCFS,663232.6681984989,34536223.75283876,38.6,61.4
274272,FCFS,603143.0680453157,34536223.75283876,38.6,61.4
274304,FCFS,561799.7612407841,34536223.75283876,38.6,61.4
274336,FCFS,532644.7851167057,34536223.75283876,38.6,61.4
274368,FCFS,488177.30660503515,34536223.75283876,38.6,61.4
274400,FCFS,466944.57594453165,34536223.75283876,38.6,61.4
274432,FCFS,435442.11835007847,34536223.75283876,38.6,61.4
274464,FCFS,430497.90651507064,34536223.75283876,38.6,61.4
274496,FCFS,436207.1158635636,34536223.75283876,38.6,61.4
274528,FCFS,452378.4042772073,34536223.75283876,38.6,61.4
274560,FCFS,478574.5638494865,34536223.75283876,38.6,61.4
274592,FCFS,514754.1074645379,34536223.75283876,38.6,61.4
274624,FCFS,561012.6967180842,34536223.75283876,38.6,61.4
274656,FCFS,616975.4270462757,34536223.75283876,38.6,61.4
274688,FCFS,681677.8843416482,34536223.75283876,38.6,61.4
274720,FCFS,676991.5959074834,34536223.75283876,38.6,61.4
274752,FCFS,751612.436316735,34536223.75283876,38.6,61.4
274784,FCFS,836873.1926850615,34536223.75283876,38.6,61.4
274816,FCFS,934152.8734165553,34536223.75283876,38.5,61.5
274848,FCFS,1043153.5860748999,34536223.75283876,38.5,61.5
274880,FCFS,1162813.2274674098,34536223.75283876,38.5,61.5
274912,FCFS,1292803.9047206687,34536223.75283876,38.5,61.5
274944,FCFS,1432323.5142486019,34536223.75283876,38.5,61.5
274976,FCFS,1580419.1628237418,34536223.75283876,38.5,61.5
275008,FCFS,1736233.2465413676,34536223.75283876,38.5,61.5
275040,FCFS,1899454.9218872308,34536223.75283876,38.5,61.5
275072,FCFS,2071344.4296985078,34536223.75283876,38.5,61.5
275104,FCFS,2253250.986728657,34536223.75283876,38.5,61.5
275136,FCFS,2163340.888055791,34536223.75283876,38.5,61.5
275168,FCFS,2067743.1325835453,34536223.75283876,38.5,61.5
275200,FCFS,2223352.819325191,34536223.75283876,38.5,61.5
275232,FCFS,2194792.537392672,34536223.75283876,38.5,61.5
275264,FCFS,2093199.9503200718,34536223.75283876,38.5,61.5
275296,FCFS,2057592.9552880647,34536223.75283876,38.5,61.5
275328,FCFS,1960891.6597592582,34536223.75283876,38.5,61.5
275360,FCFS,1864054.1604499992,34536223.75283876,38.5,61.5
275392,FCFS,1740429.9944049993,34536223.75283876,38.5,61.5
275424,FCFS,1644916.9949644995,34536223.75283876,38.5,61.5
275456,FCFS,1547405.9621347163,34536223.75283876,38.5,61.5
275488,FCFS,1445875.699254578,34536223.75283876,38.5,61.5
275520,FCFS,1472091.1293291203,34536223.75283876,38.4,61.6
275552,FCFS,1419141.0163962082,34536223.75283876,38.4,61.6
275584,FCFS,1331739.9147565875,34536223.75283876,38.4,61.6
275616,FCFS,1366523.9232809287,34536223.75283876,38.4,61.6
275648,FCFS,1284587.1976195027,34536223.75283876,38.4,61.6
275680,FCFS,1229129.9778575525,34536223.75283876,38.4,61.6
275712,FCFS,1150163.9800717973,34536223.75283876,38.4,61.6
275744,FCFS,1175345.5820646174,34536223.75283876,38.4,61.6
275776,FCFS,1216339.0238581558,34536223.75283876,38.4,61.6
275808,FCFS,1271743.1214723403,34536223.75283876,38.4,61.6
275840,FCFS,1341173.8093251062,34536223.75283876,38.4,61.6
275872,FCFS,1424795.4283925956,34536223.75283876,38.4,61.6
275904,FCFS,1523441.885553336,34536223.75283876,38.4,61.6
275936,FCFS,1636793.6969980025,34536223.75283876,38.4,61.6
275968,FCFS,1617343.8272982023,34536223.75283876,38.4,61.6
276000,FCFS,1545292.444568382,34536223.75283876,38.4,61.6
276032,FCFS,1447384.200111544,34536223.75283876,38.4,61.6
276064,FCFS,1411192.7801003896,34536223.75283876,38.4,61.6
276096,FCFS,1491667.5020903507,34536223.75283876,38.4,61.6
276128,FCFS,1586973.7518813156,34536223.75283876,38.4,61.6
276160,FCFS,1697336.376693184,34536223.75283876,38.4,61.6
