arrival_time,first_executed_time,job_size
126169,146836,20
126197,146856,32
126222,146888,143
126237,147031,9
126259,147040,169
126283,147209,11
126307,147220,22
126331,147242,12
126353,147254,8
126380,147262,12
126406,147274,9
126439,147283,8
126466,147291,12
126483,147303,12
126506,147315,8
126525,147323,13
126546,147336,15
126567,147351,80
126591,147431,8
126618,147439,16
126646,147455,11
126661,147466,70
126676,147536,14
126694,147550,50
126724,147600,120
126748,147720,9
126768,147729,10
126782,147739,10
126803,147749,16
126834,147765,9
126854,147774,10
126871,147784,11
126901,147795,24
126916,147819,30
126938,147849,80
126956,147929,18
126981,147947,16
127012,147963,10
127048,147973,8
127073,147981,13
127100,147994,8
127125,148002,15
127150,148017,8
127175,148025,9
127200,148034,21
127225,148055,17
127242,148072,11
127272,148083,19
127291,148102,8
127321,148110,9
127347,148119,26
127371,148145,19
127400,148164,11
127419,148175,67
127447,148242,67
127474,148309,9
127500,148318,8
127527,148326,10
127554,148336,19
127584,148355,8
127603,148363,9
127622,148372,15
127654,148387,11
127679,148398,25
127702,148423,17
127727,148440,8
127755,148448,30
127780,148478,41
127802,148519,10
127829,148529,12
127845,148541,8
127865,148549,8
127887,148557,73
127920,148630,9
127944,148639,10
127960,148649,14
127978,148663,10
128010,148673,16
128035,148689,9
128061,148698,13
128083,148711,9
128107,148720,9
128129,148729,9
128157,148738,115
128170,148853,10
128186,148863,13
128209,148876,13
128238,148889,66
128258,148955,20
128282,148975,9
128307,148984,37
128333,149021,8
128356,149029,10
128375,149039,10
128404,149049,36
128424,149085,9
128450,149094,32
128473,149126,8
128501,149134,117
128536,149251,16
128559,149267,26
128592,149293,12
128607,149305,17
128631,149322,10
128664,149332,43
128694,149375,16
128710,149391,16
128739,149407,15
128761,149422,27
128782,149449,9
128813,149458,14
128839,149472,12
128858,149484,13
128885,149497,8
128901,149505,35
128923,149540,9
128949,149549,8
128974,149557,8
129004,149565,22
129024,149587,15
129050,149602,8
129079,149610,46
129101,149656,18
129120,149674,70
129144,149744,17
129174,149761,14
129198,149775,10
129225,149785,20
129245,149805,8
129270,149813,35
129289,149848,13
129308,149861,15
129320,149876,18
129346,149894,8
129367,149902,15
129389,149917,22
129421,149939,9
129442,149948,12
129463,149960,34
129495,149994,35
129522,150029,8
129553,150037,32
129575,150069,8
129599,150077,43
129619,150120,12
129647,150132,12
129669,150144,25
129697,150169,22
129718,150191,12
129755,150203,42
129786,150245,8
129811,150253,10
129829,150263,93
129855,150356,9
129882,150365,53
129913,150418,9
129945,150427,8
129974,150435,23
129989,150458,9
130020,150467,8
130044,150475,8
130069,150483,9
130097,150492,46
130128,150538,11
130147,150549,10
130171,150559,13
130192,150572,16
130213,150588,13
130238,150601,10
130264,150611,33
130283,150644,20
130303,150664,65
130329,150729,16
130354,150745,30
130374,150775,17
130399,150792,11
130422,150803,9
130443,150812,40
130465,150852,9
130484,150861,27
130513,150888,9
130533,150897,30
130558,150927,10
130579,150937,73
130598,151010,10
130616,151020,9
130642,151029,11
130666,151040,15
130683,151055,9
130701,151064,23
130724,151087,9
130747,151096,11
130774,151107,16
130796,151123,21
130818,151144,12
130838,151156,12
130870,151168,11
130899,151179,19
130928,151198,8
130957,151206,8
130974,151214,8
130999,151222,32
131017,151254,8
131037,151262,8
131056,151270,25
131087,151295,10
131113,151305,8
131141,151313,28
131169,151341,30
131186,151371,9
131210,151380,8
131232,151388,8
131257,151396,17
131288,151413,16
131312,151429,57
131344,151486,15
131365,151501,35
131393,151536,12
131415,151548,9
131437,151557,12
131462,151569,8
131483,151577,22
131502,151599,14
131518,151613,13
131553,151626,27
131575,151653,17
131599,151670,10
131622,151680,28
131643,151708,11
131653,151719,8
131682,151727,12
131705,151739,65
131724,151804,10
131755,151814,36
131785,151850,11
131808,151861,89
131826,151950,10
131844,151960,21
131872,151981,10
131897,151991,32
131924,152023,9
131950,152032,11
131976,152043,12
131995,152055,10
132017,152065,97
132044,152162,21
132066,152183,53
132089,152236,15
132103,152251,18
132126,152269,8
132150,152277,9
132174,152286,9
132200,152295,19
132220,152314,8
132255,152322,11
132278,152333,8
132304,152341,11
132326,152352,104
132353,152456,12
132380,152468,48
132407,152516,11
132428,152527,14
132451,152541,9
132473,152550,8
132505,152558,22
132525,152580,14
132552,152594,20
132572,152614,9
132586,152623,14
132617,152637,8
132640,152645,31
132667,152676,10
132691,152686,12
132718,152698,11
132743,152709,396
132766,153105,9
132789,153114,8
132814,153122,8
132845,153130,57
132869,153187,13
132887,153200,11
132916,153211,53
132943,153264,11
132970,153275,10
132991,153285,9
133013,153294,21
133042,153315,19
133066,153334,10
133091,153344,14
133112,153358,19
133140,153377,17
133164,153394,59
133189,153453,11
133206,153464,8
133226,153472,14
133251,153486,9
133269,153495,13
133296,153508,9
133325,153517,9
133351,153526,13
133388,153539,32
133405,153571,9
133434,153580,8
133465,153588,23
133489,153611,24
133513,153635,9
133538,153644,21
133565,153665,12
133588,153677,25
133618,153702,16
133639,153718,113
133667,153831,9
133683,153840,71
133707,153911,15
133731,153926,10
133755,153936,10
133786,153946,82
133802,154028,36
133829,154064,9
133857,154073,13
133885,154086,10
133916,154096,25
133933,154121,15
133947,154136,32
133967,154168,16
133999,154184,10
134021,154194,8
134053,154202,12
134074,154214,8
134098,154222,19
134118,154241,13
134132,154254,8
134171,154262,210
134189,154472,57
134211,154529,30
134240,154559,39
134269,154598,9
134295,154607,10
134319,154617,23
134346,154640,16
134367,154656,26
134389,154682,8
134410,154690,17
134431,154707,45
134455,154752,30
134470,154782,9
134495,154791,9
134520,154800,12
134543,154812,32
134567,154844,15
134587,154859,22
134604,154881,8
134636,154889,11
134659,154900,22
134676,154922,11
134701,154933,12
134728,154945,13
134756,154958,9
134773,154967,10
134805,154977,86
134824,155063,12
134859,155075,9
134887,155084,92
134906,155176,21
134932,155197,8
134951,155205,13
134975,155218,9
135000,155227,10
135028,155237,9
135050,155246,14
135073,155260,10
135090,155270,9
135114,155279,8
135136,155287,16
135164,155303,23
135191,155326,23
135214,155349,8
135232,155357,10
135258,155367,8
135286,155375,8
135311,155383,57
135339,155440,255
135366,155695,14
135385,155709,8
135417,155717,20
135437,155737,13
135455,155750,31
135481,155781,8
135510,155789,31
135533,155820,25
135553,155845,16
135577,155861,8
135605,155869,19
135633,155888,27
135657,155915,76
135679,155991,9
135711,156000,31
135734,156031,19
135759,156050,10
135786,156060,278
135812,156338,20
135830,156358,41
135848,156399,8
135871,156407,25
135893,156432,48
135917,156480,14
135945,156494,32
135973,156526,8
135990,156534,16
136019,156550,8
136035,156558,205
136054,156763,12
136076,156775,50
136100,156825,8
136118,156833,8
136139,156841,11
136159,156852,14
136186,156866,14
136205,156880,8
136230,156888,8
136254,156896,42
136285,156938,13
136313,156951,10
136342,156961,26
136366,156987,9
136386,156996,31
136421,157027,19
136452,157046,10
136482,157056,153
136503,157209,11
136534,157220,8
136558,157228,14
136584,157242,22
136615,157264,20
136633,157284,8
136669,157292,8
136688,157300,11
136707,157311,15
136726,157326,8
136755,157334,11
136782,157345,103
136811,157448,16
136835,157464,9
136853,157473,10
136882,157483,8
136902,157491,16
136922,157507,9
136942,157516,16
136971,157532,11
136994,157543,18
137017,157561,28
137033,157589,19
137054,157608,8
137083,157616,122
137101,157738,9
137122,157747,13
137148,157760,11
137168,157771,103
137190,157874,8
137216,157882,9
137233,157891,20
137253,157911,8
137285,157919,353
137309,158272,13
137334,158285,49
137360,158334,11
137378,158345,9
137400,158354,85
137427,158439,9
137455,158448,10
137485,158458,10
137504,158468,12
137526,158480,11
137550,158491,11
137575,158502,9
137591,158511,8
137607,158519,16
137632,158535,8
137663,158543,21
137693,158564,13
137717,158577,10
137758,158587,38
137779,158625,8
137799,158633,19
137830,158652,18
137844,158670,21
137867,158691,40
137896,158731,9
137915,158740,28
137942,158768,8
137970,158776,9
137998,158785,144
138026,158929,9
138050,158938,11
138075,158949,17
138094,158966,8
138115,158974,9
138146,158983,10
138171,158993,8
138192,159001,10
138221,159011,72
138253,159083,11
138280,159094,18
138308,159112,10
138335,159122,226
138355,159348,48
138373,159396,8
138400,159404,16
138426,159420,9
138466,159429,8
138483,159437,11
138505,159448,52
138542,159500,10
138574,159510,8
138599,159518,52
138625,159570,84
138652,159654,8
138666,159662,10
138691,159672,9
138710,159681,10
138734,159691,26
138754,159717,16
138775,159733,26
138802,159759,8
138828,159767,8
138854,159775,13
138877,159788,23
138907,159811,41
138945,159852,18
138962,159870,12
138987,159882,15
139011,159897,37
139030,159934,8
139063,159942,10
139091,159952,11
139116,159963,9
139134,159972,17
139162,159989,12
139193,160001,8
139220,160009,10
139248,160019,8
139278,160027,16
139294,160043,8
139311,160051,16
139330,160067,23
139354,160090,17
139375,160107,15
139398,160122,21
139429,160143,29
139459,160172,11
139482,160183,20
139502,160203,15
139516,160218,67
139535,160285,17
139559,160302,25
139579,160327,21
139594,160348,29
139617,160377,14
139641,160391,10
139658,160401,55
139689,160456,8
139715,160464,10
139744,160474,10
139766,160484,8
139793,160492,14
139810,160506,9
139831,160515,89
139863,160604,11
139889,160615,122
139911,160737,136
139936,160873,68
139956,160941,14
139987,160955,10
140014,160965,21
140034,160986,9
140058,160995,17
140078,161012,13
140103,161025,166
140125,161191,10
140150,161201,10
140176,161211,148
140193,161359,8
140214,161367,22
140236,161389,8
140259,161397,9
140279,161406,10
140303,161416,10
140327,161426,12
140347,161438,10
140365,161448,9
140391,161457,13
140417,161470,75
140430,161545,10
140453,161555,37
140476,161592,9
140501,161601,18
140521,161619,26
140548,161645,268
140569,161913,13
140592,161926,11
140615,161937,12
140636,161949,28
140662,161977,20
140681,161997,28
140705,162025,10
140732,162035,33
140767,162068,48
140795,162116,54
140828,162170,16
140848,162186,38
140869,162224,14
140888,162238,13
140912,162251,82
140950,162333,16
140958,162349,251
140985,162600,16
141009,162616,10
141035,162626,13
141058,162639,14
141085,162653,8
141109,162661,28
141132,162689,9
141154,162698,8
141178,162706,13
141208,162719,8
141234,162727,40
141262,162767,34
141288,162801,10
141312,162811,8
141327,162819,12
141352,162831,15
141378,162846,19
141403,162865,106
141425,162971,43
141447,163014,11
141466,163025,8
141485,163033,8
141503,163041,48
141523,163089,37
141556,163126,237
141580,163363,34
141601,163397,16
141618,163413,8
141641,163421,20
141670,163441,12
141690,163453,23
141713,163476,10
141741,163486,14
141776,163500,8
141804,163508,12
141836,163520,40
141851,163560,32
141880,163592,13
141905,163605,9
141932,163614,13
141956,163627,29
141983,163656,8
142022,163664,91
142035,163755,11
142066,163766,138
142085,163904,9
142107,163913,12
142137,163925,8
142174,163933,11
142198,163944,23
142223,163967,62
142256,164029,9
142281,164038,20
142304,164058,23
142326,164081,21
142358,164102,18
142378,164120,8
142397,164128,8
142414,164136,36
142445,164172,13
142471,164185,19
142494,164204,10
142515,164214,8
142540,164222,12
142567,164234,8
142595,164242,9
142615,164251,8
142640,164259,196
142661,164455,11
142692,164466,17
142708,164483,12
142728,164495,9
142750,164504,12
142767,164516,8
142795,164524,9
142825,164533,10
142847,164543,8
142875,164551,23
142910,164574,11
142935,164585,8
142955,164593,40
142969,164633,10
142996,164643,13
143022,164656,19
143050,164675,36
143066,164711,167
143089,164878,11
143109,164889,9
143139,164898,23
143166,164921,20
143188,164941,70
143219,165011,14
143239,165025,17
143264,165042,46
143287,165088,8
143298,165096,23
143319,165119,32
143340,165151,11
143372,165162,14
143393,165176,154
143408,165330,8
143430,165338,27
143459,165365,8
143474,165373,16
143498,165389,8
143523,165397,12
143546,165409,9
143568,165418,17
143586,165435,8
143611,165443,13
143637,165456,8
143654,165464,26
143676,165490,14
143704,165504,11
143724,165515,8
143745,165523,8
143774,165531,15
143791,165546,15
143816,165561,30
143847,165591,17
143871,165608,11
143893,165619,14
143919,165633,10
143938,165643,15
143964,165658,8
143990,165666,10
144011,165676,8
144034,165684,20
144055,165704,16
144081,165720,9
144097,165729,10
144116,165739,8
144135,165747,13
144157,165760,10
144182,165770,13
144202,165783,10
144224,165793,13
144248,165806,11
144281,165817,17
144305,165834,25
144328,165859,22
144356,165881,17
144379,165898,18
144402,165916,19
144424,165935,33
144444,165968,40
144483,166008,11
144507,166019,8
144539,166027,14
144563,166041,15
144591,166056,52
144615,166108,15
144640,166123,37
144661,166160,9
144685,166169,373
144705,166542,11
144725,166553,8
144750,166561,12
144763,166573,18
144787,166591,17
144811,166608,111
144839,166719,23
144863,166742,28
144884,166770,14
144906,166784,8
144928,166792,64
144960,166856,13
144983,166869,9
145001,166878,8
145019,166886,8
145044,166894,8
145075,166902,11
145104,166913,74
145124,166987,9
145155,166996,13
145171,167009,8
145187,167017,11
145213,167028,9
145236,167037,11
145262,167048,14
145286,167062,28
145310,167090,12
145333,167102,18
145355,167120,22
145374,167142,11
145400,167153,10
145429,167163,104
145451,167267,14
145474,167281,10
145501,167291,17
145528,167308,33
145548,167341,8
145575,167349,18
145588,167367,27
145616,167394,11
145640,167405,9
145665,167414,8
145687,167422,24
145705,167446,23
145724,167469,15
145745,167484,41
145767,167525,9
145789,167534,115
145808,167649,26
145832,167675,23
145853,167698,27
145877,167725,16
145903,167741,9
145929,167750,9
145965,167759,30
145990,167789,8
146012,167797,15
146029,167812,14
146062,167826,36
146097,167862,10
146116,167872,16
146145,167888,8
146173,167896,54
146196,167950,14
146219,167964,12
146247,167976,8
146269,167984,16
146291,168000,14
146320,168014,8
146337,168022,12
146359,168034,12
146387,168046,18
146414,168064,19
146443,168083,10
146469,168093,8
146496,168101,56
146514,168157,49
146544,168206,9
146574,168215,134
146600,168349,10
146617,168359,9
146632,168368,23
146659,168391,11
146691,168402,21
146715,168423,14
146741,168437,8
146765,168445,8
146785,168453,8
146805,168461,37
146823,168498,8
146848,168506,27
146879,168533,50
146902,168583,43
146925,168626,9
146950,168635,15
146970,168650,8
147001,168658,15
147021,168673,20
147045,168693,9
147072,168702,10
147104,168712,8
147129,168720,36
147153,168756,8
147171,168764,12
147197,168776,12
147221,168788,10
147245,168798,113
147275,168911,8
147293,168919,8
147322,168927,16
147335,168943,20
147349,168963,143
147375,169106,16
147393,169122,19
147414,169141,10
147435,169151,79
147466,169230,13
147493,169243,20
147514,169263,47
147537,169310,13
147563,169323,13
147582,169336,14
147605,169350,8
147625,169358,8
147638,169366,37
147663,169403,8
147689,169411,101
147715,169512,18
147749,169530,20
147768,169550,58
147795,169608,16
147828,169624,42
147856,169666,31
147875,169697,8
147898,169705,18
147918,169723,11
147931,169734,10
147966,169744,11
147980,169755,279
147998,170034,12
148014,170046,43
148035,170089,161
148061,170250,27
148077,170277,11
148099,170288,8
148128,170296,20
148156,170316,26
148180,170342,10
148207,170352,13
148225,170365,148
148255,170513,26
148281,170539,46
148307,170585,8
148332,170593,10
148364,170603,11
148387,170614,13
148405,170627,27
148439,170654,21
148458,170675,10
148483,170685,21
148517,170706,15
148545,170721,13
148564,170734,57
148592,170791,15
148617,170806,8
148641,170814,8
148656,170822,42
148684,170864,218
148713,171082,10
148740,171092,16
148760,171108,9
148781,171117,11
148803,171128,32
148832,171160,10
148865,171170,9
148896,171179,14
148921,171193,90
148944,171283,13
148966,171296,19
148983,171315,27
149012,171342,145
149044,171487,17
149061,171504,47
149080,171551,12
149101,171563,63
149127,171626,11
149145,171637,12
149170,171649,289
149189,171938,10
149214,171948,8
149236,171956,21
149256,171977,44
149282,172021,15
149303,172036,19
149337,172055,22
149362,172077,22
149380,172099,39
149402,172138,10
149433,172148,17
149459,172165,17
149491,172182,8
149518,172190,9
149543,172199,10
149565,172209,12
149596,172221,19
149618,172240,23
149640,172263,11
149671,172274,12
149694,172286,12
149726,172298,14
149752,172312,19
149783,172331,12
149804,172343,8
149837,172351,8
149861,172359,8
149880,172367,8
149908,172375,122
149936,172497,17
149955,172514,11
149981,172525,64
150000,172589,11
150019,172600,17
150039,172617,8
150064,172625,11
150080,172636,13
150099,172649,31
150125,172680,12
150141,172692,19
150163,172711,8
150188,172719,165
150203,172884,15
150222,172899,14
150241,172913,42
150267,172955,137
150290,173092,86
150313,173178,10
150342,173188,8
150363,173196,12
150381,173208,53
150398,173261,10
150431,173271,34
150457,173305,9
150468,173314,178
150488,173492,9
150508,173501,9
150529,173510,38
150558,173548,36
150577,173584,18
150591,173602,13
150603,173615,11
150628,173626,54
150650,173680,9
150676,173689,46
150700,173735,21
150712,173756,26
150736,173782,55
150762,173837,23
150785,173860,11
150798,173871,48
150818,173919,19
150848,173938,17
150874,173955,16
150893,173971,392
150919,174363,9
150943,174372,14
150978,174386,168
151004,174554,8
151024,174562,8
151050,174570,85
151069,174655,12
151099,174667,8
151121,174675,10
151147,174685,13
151171,174698,12
151195,174710,60
151218,174770,12
151243,174782,14
151263,174796,48
151291,174844,22
151315,174866,11
151334,174877,11
151361,174888,19
151379,174907,15
151405,174922,17
151433,174939,12
151457,174951,11
151483,174962,8
151515,174970,10
151555,174980,23
151581,175003,10
151613,175013,8
151638,175021,11
151657,175032,63
151682,175095,9
151710,175104,13
151743,175117,9
151764,175126,12
151790,175138,27
151815,175165,26
151846,175191,96
151872,175287,55
151901,175342,9
151933,175351,90
151960,175441,13
151992,175454,9
152015,175463,14
152047,175477,10
152074,175487,12
152105,175499,26
152128,175525,8
152155,175533,8
152171,175541,8
152192,175549,9
152219,175558,11
152239,175569,18
152259,175587,13
152278,175600,17
152307,175617,30
152328,175647,19
152350,175666,9
152373,175675,11
152399,175686,54
152425,175740,11
152452,175751,11
152477,175762,10
152502,175772,12
152514,175784,22
152533,175806,21
152563,175827,37
152588,175864,23
152615,175887,14
152640,175901,18
152664,175919,197
152691,176116,11
152718,176127,8
152748,176135,9
152774,176144,15
152801,176159,70
152833,176229,59
152848,176288,23
152870,176311,12
152893,176323,49
152920,176372,10
152942,176382,12
152963,176394,8
152989,176402,31
153013,176433,10
153033,176443,9
153063,176452,17
153093,176469,10
153119,176479,56
153147,176535,9
153168,176544,9
153187,176553,277
153201,176830,15
153224,176845,15
153239,176860,21
153257,176881,12
153282,176893,9
153305,176902,12
153332,176914,14
153360,176928,157
153384,177085,11
153408,177096,8
153440,177104,18
153461,177122,14
153488,177136,13
153506,177149,8
153527,177157,17
153552,177174,24
153581,177198,8
153602,177206,9
153628,177215,24
153657,177239,44
153680,177283,14
153711,177297,9
153735,177306,8
153756,177314,8
153780,177322,19
153804,177341,13
153825,177354,9
153855,177363,14
153880,177377,10
153908,177387,11
153923,177398,15
153948,177413,13
153971,177426,9
153993,177435,12
154010,177447,18
154041,177465,8
154061,177473,15
154090,177488,17
154114,177505,8
154134,177513,28
154160,177541,134
154178,177675,9
154202,177684,11
154218,177695,44
154238,177739,10
154262,177749,10
154290,177759,62
154312,177821,9
154338,177830,8
154357,177838,9
154377,177847,9
154398,177856,14
154422,177870,8
154450,177878,13
154472,177891,8
154497,177899,28
154517,177927,23
154537,177950,8
154558,177958,13
154581,177971,25
154611,177996,18
154630,178014,39
154652,178053,14
154680,178067,137
154709,178204,82
154726,178286,19
154743,178305,23
154768,178328,79
154788,178407,66
154806,178473,14
154825,178487,18
154848,178505,22
154866,178527,14
154894,178541,11
154916,178552,18
154942,178570,22
154964,178592,12
154986,178604,8
155001,178612,9
155030,178621,8
155051,178629,8
155085,178637,120
155113,178757,8
155141,178765,18
155163,178783,63
155186,178846,22
155212,178868,49
155237,178917,9
155264,178926,24
155280,178950,24
155306,178974,460
155329,179434,16
155350,179450,34
155373,179484,14
155396,179498,8
155419,179506,18
155449,179524,20
155478,179544,28
155507,179572,13
155528,179585,100
155558,179685,8
155578,179693,29
155604,179722,146
155634,179868,64
155661,179932,24
155682,179956,12
155710,179968,17
155731,179985,15
155754,180000,27
155777,180027,9
155793,180036,8
155820,180044,9
155838,180053,19
155865,180072,41
155893,180113,9
155915,180122,13
155950,180135,9
155975,180144,52
155997,180196,19
156019,180215,8
156050,180223,43
156071,180266,46
156097,180312,20
156120,180332,28
156150,180360,14
156179,180374,15
156202,180389,8
156227,180397,22
156252,180419,9
156290,180428,19
156319,180447,60
156347,180507,119
156365,180626,8
156383,180634,8
156404,180642,19
156425,180661,9
156453,180670,293
156474,180963,18
156501,180981,54
156520,181035,236
156534,181271,25
156560,181296,36
156582,181332,174
156599,181506,9
156626,181515,9
156650,181524,28
156672,181552,9
156693,181561,12
156725,181573,12
156757,181585,11
156791,181596,10
156815,181606,14
156832,181620,11
156852,181631,22
156872,181653,8
156897,181661,35
156919,181696,11
156940,181707,10
156965,181717,324
156989,182041,9
157010,182050,36
157033,182086,66
157059,182152,14
157089,182166,9
157109,182175,10
157130,182185,24
157146,182209,25
157167,182234,16
157206,182250,9
157220,182259,8
157236,182267,10
157258,182277,16
157286,182293,29
157316,182322,9
157346,182331,19
157368,182350,18
157391,182368,54
157413,182422,84
157435,182506,8
157457,182514,17
157474,182531,9
157495,182540,44
157525,182584,12
157552,182596,12
157579,182608,13
157601,182621,8
157625,182629,94
157651,182723,39
157677,182762,9
157704,182771,25
157722,182796,10
157741,182806,11
157766,182817,8
157798,182825,26
157823,182851,19
157863,182870,9
157889,182879,8
157904,182887,11
157933,182898,8
157954,182906,9
157976,182915,8
157998,182923,10
158014,182933,11
158028,182944,15
158046,182959,11
158073,182970,140
158100,183110,16
158130,183126,17
158151,183143,8
158175,183151,25
158201,183176,22
158225,183198,12
158242,183210,55
158264,183265,62
158284,183327,20
158321,183347,32
158351,183379,10
158361,183389,31
158384,183420,9
158410,183429,13
158432,183442,23
158457,183465,10
158473,183475,20
158500,183495,35
158526,183530,10
158551,183540,156
158577,183696,91
158611,183787,8
158628,183795,12
158655,183807,16
158687,183823,10
158718,183833,26
158740,183859,11
158768,183870,75
158790,183945,8
158805,183953,8
158829,183961,21
158851,183982,64
158871,184046,8
158895,184054,27
158923,184081,11
158951,184092,21
158986,184113,8
159014,184121,8
159038,184129,8
159057,184137,8
159076,184145,9
159106,184154,11
159130,184165,35
159158,184200,31
159181,184231,13
159216,184244,9
159241,184253,20
159258,184273,27
159285,184300,9
159316,184309,8
159340,184317,171
159365,184488,8
159391,184496,8
159410,184504,17
159432,184521,10
159458,184531,15
159478,184546,8
159499,184554,25
159529,184579,57
159550,184636,12
159576,184648,10
159592,184658,8
159620,184666,14
159650,184680,20
159679,184700,18
159706,184718,23
159727,184741,56
159747,184797,8
159768,184805,12
159787,184817,10
159809,184827,11
159836,184838,8
159866,184846,9
159890,184855,8
159904,184863,15
159929,184878,39
159951,184917,14
159974,184931,10
159997,184941,9
160018,184950,8
160049,184958,13
160068,184971,24
160094,184995,8
160118,185003,27
160141,185030,172
160169,185202,8
160187,185210,15
160219,185225,11
160241,185236,12
160268,185248,13
160297,185261,13
160328,185274,11
160353,185285,8
160376,185293,10
160392,185303,14
160416,185317,12
160441,185329,10
160469,185339,9
160488,185348,42
160510,185390,14
160535,185404,15
160555,185419,11
160572,185430,53
160599,185483,11
160626,185494,23
160654,185517,9
160677,185526,10
160693,185536,14
160709,185550,15
160738,185565,10
160766,185575,216
160793,185791,59
160810,185850,11
160828,185861,10
160851,185871,31
160883,185902,29
160909,185931,30
160927,185961,14
160947,185975,45
160969,186020,59
160985,186079,13
161013,186092,10
161044,186102,154
161061,186256,77
161079,186333,25
161107,186358,9
161130,186367,41
161152,186408,18
161168,186426,236
161190,186662,31
161219,186693,18
161245,186711,11
161271,186722,13
161299,186735,10
161329,186745,10
161351,186755,122
161378,186877,15
161406,186892,123
161440,187015,15
161456,187030,30
161474,187060,10
161492,187070,11
161513,187081,8
161538,187089,11
161565,187100,25
161595,187125,8
161626,187133,58
161649,187191,10
161674,187201,58
161705,187259,9
161730,187268,19
161745,187287,8
161764,187295,12
161792,187307,8
161822,187315,19
161845,187334,9
161873,187343,11
161897,187354,19
161923,187373,9
161952,187382,14
161987,187396,11
162016,187407,12
162043,187419,31
162073,187450,11
162098,187461,20
162122,187481,22
162139,187503,16
162161,187519,9
162176,187528,9
162191,187537,14
162220,187551,45
162244,187596,13
162265,187609,11
162288,187620,12
162315,187632,8
162337,187640,9
162359,187649,11
162379,187660,9
162403,187669,39
162418,187708,29
162449,187737,12
162472,187749,12
162496,187761,14
162527,187775,23
162547,187798,10
162570,187808,17
162602,187825,14
162632,187839,21
162654,187860,8
162678,187868,11
162703,187879,9
162728,187888,9
162754,187897,9
162776,187906,43
162803,187949,38
162826,187987,33
162845,188020,25
162872,188045,18
162911,188063,78
162938,188141,15
162957,188156,8
162976,188164,9
163002,188173,8
163025,188181,40
163052,188221,11
163069,188232,10
163087,188242,9
163107,188251,512
163133,188763,12
163158,188775,16
163191,188791,174
163200,188965,13
163225,188978,8
163251,188986,14
163285,189000,8
163305,189008,16
163327,189024,16
163346,189040,17
163369,189057,8
163400,189065,12
163421,189077,9
163447,189086,11
163472,189097,13
163502,189110,23
163525,189133,9
163552,189142,10
163574,189152,54
163592,189206,12
163627,189218,135
163652,189353,15
163676,189368,18
163702,189386,11
163722,189397,20
163744,189417,11
163775,189428,25
163805,189453,35
163832,189488,11
163845,189499,123
163875,189622,8
163896,189630,20
163912,189650,30
163937,189680,28
163957,189708,15
163982,189723,23
164002,189746,15
164026,189761,8
164052,189769,137
164081,189906,11
164106,189917,16
164131,189933,19
164156,189952,11
164187,189963,8
164209,189971,15
164234,189986,10
164260,189996,68
164282,190064,9
164297,190073,9
164317,190082,10
164344,190092,37
164370,190129,327
164398,190456,17
164417,190473,24
164440,190497,9
164470,190506,15
164495,190521,15
164516,190536,9
164538,190545,10
164561,190555,8
164585,190563,27
164604,190590,70
164631,190660,25
164662,190685,23
164687,190708,18
164708,190726,11
164735,190737,10
164755,190747,10
164777,190757,52
164796,190809,8
164825,190817,46
164844,190863,8
164863,190871,45
164895,190916,20
164918,190936,10
164937,190946,20
164956,190966,25
164974,190991,13
165003,191004,20
165028,191024,38
165058,191062,8
165085,191070,27
165103,191097,21
165120,191118,8
165141,191126,15
165170,191141,45
165192,191186,8
165216,191194,10
165239,191204,13
165254,191217,8
165276,191225,8
165297,191233,19
165318,191252,11
165345,191263,13
165370,191276,19
165393,191295,30
165415,191325,18
165441,191343,9
165460,191352,10
165490,191362,13
165520,191375,8
165544,191383,10
165573,191393,23
165601,191416,30
165635,191446,17
165657,191463,21
165688,191484,19
165717,191503,16
165740,191519,11
165773,191530,30
165796,191560,11
165823,191571,9
165852,191580,109
165868,191689,30
165891,191719,15
165909,191734,49
165931,191783,9
165954,191792,8
165972,191800,10
165997,191810,13
166024,191823,13
166042,191836,40
166067,191876,28
166092,191904,23
166110,191927,18
166127,191945,8
166150,191953,13
166170,191966,11
166201,191977,8
166224,191985,14
166258,191999,8
166281,192007,25
166301,192032,9
166330,192041,8
166359,192049,15
166377,192064,13
166411,192077,25
166436,192102,13
166458,192115,8
166479,192123,9
166509,192132,76
166536,192208,11
166561,192219,8
166582,192227,14
166603,192241,68
166628,192309,29
166657,192338,26
166681,192364,18
166708,192382,8
166730,192390,11
166755,192401,40
166769,192441,16
166800,192457,11
166820,192468,9
166853,192477,13
166879,192490,66
166899,192556,14
166916,192570,18
166935,192588,10
166963,192598,13
166986,192611,8
167012,192619,15
167032,192634,24
167057,192658,73
167083,192731,8
167105,192739,8
167130,192747,9
167154,192756,27
167179,192783,63
167205,192846,10
167228,192856,10
167252,192866,9
167281,192875,27
167311,192902,8
167344,192910,26
167358,192936,19
167381,192955,9
167409,192964,114
167431,193078,9
167453,193087,13
167468,193100,15
167492,193115,13
167521,193128,9
167546,193137,11
167578,193148,39
167604,193187,9
167637,193196,30
167669,193226,8
167703,193234,71
167727,193305,9
167765,193314,19
167784,193333,117
167808,193450,11
167827,193461,19
167850,193480,8
167864,193488,11
167887,193499,11
167909,193510,11
167935,193521,8
167968,193529,11
167984,193540,37
168008,193577,10
168028,193587,13
168053,193600,56
168078,193656,17
168097,193673,14
168132,193687,9
168160,193696,10
168184,193706,11
